OTU196	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Neptunomyces;s__
OTU197	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__
OTU198	k__Fungi;p__;c__;o__;f__;g__;s__
OTU199	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Arachnomycetales;f__Arachnomycetaceae;g__Arachnomyces;s__
OTU200	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__koningii
OTU201	k__Fungi;p__;c__;o__;f__;g__;s__
OTU202	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__albicans
OTU203	k__Fungi;p__;c__;o__;f__;g__;s__
OTU204	k__Fungi;p__;c__;o__;f__;g__;s__
OTU205	k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia;s__restricta
OTU206	k__Fungi;p__;c__;o__;f__;g__;s__
OTU207	k__Fungi;p__;c__;o__;f__;g__;s__
OTU208	k__Fungi;p__;c__;o__;f__;g__;s__
OTU209	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Phlebia;s__radiata
OTU210	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Cladosporiales;f__Cladosporiaceae;g__Cladosporium;s__cladosporioides
OTU211	k__Fungi;p__;c__;o__;f__;g__;s__
OTU212	k__Fungi;p__;c__;o__;f__;g__;s__
OTU213	k__Fungi;p__;c__;o__;f__;g__;s__
OTU214	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__sumatraense
OTU215	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__
OTU216	k__Fungi;p__;c__;o__;f__;g__;s__
OTU217	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Amphisphaeriales;f__Apiosporaceae;g__Nigrospora;s__
OTU218	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Caliciales;f__Physciaceae;g__Kurokawia;s__palmulata
OTU219	k__Fungi;p__Chytridiomycota;c__;o__;f__;g__;s__
OTU220	k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__
OTU221	k__Fungi;p__;c__;o__;f__;g__;s__
OTU222	k__Fungi;p__;c__;o__;f__;g__;s__
OTU223	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Grifolaceae;g__Grifola;s__frondosa
OTU224	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Trametes;s__gibbosa
OTU225	k__Fungi;p__;c__;o__;f__;g__;s__
OTU226	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Pertusariales;f__Pertusariaceae;g__Pertusaria;s__obruta
OTU227	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Xylodon;s__chinensis
OTU228	k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia;s__arunalokei
OTU229	k__Fungi;p__;c__;o__;f__;g__;s__
OTU230	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodosporidiobolus;s__odoratus
OTU231	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Sarocladiaceae;g__Sarocladium;s__
OTU232	k__Fungi;p__;c__;o__;f__;g__;s__
OTU233	k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__
OTU234	k__Fungi;p__;c__;o__;f__;g__;s__
OTU235	k__Fungi;p__;c__;o__;f__;g__;s__
OTU236	k__Fungi;p__;c__;o__;f__;g__;s__
OTU237	k__Fungi;p__;c__;o__;f__;g__;s__
OTU238	k__Fungi;p__;c__;o__;f__;g__;s__
OTU239	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__
OTU240	k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia;s__
OTU241	k__Fungi;p__;c__;o__;f__;g__;s__
OTU242	k__Fungi;p__;c__;o__;f__;g__;s__
OTU243	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__sake
OTU244	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora;s__cinerea
OTU245	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Pertusariales;f__Pertusariaceae;g__Pertusaria;s__obruta
OTU246	k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__
